
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Congo, Dem. Rep.","COD","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","812648478.048769","980551545.084878","732383282.817576","851579264.23018","905892588.644329","719111594.009006","763103759.061257","853790597.666701","1084810390.53309","1400373011.69363","1692095587.39812","2105736857.5605","2854314164.60595","4092703515.47659","4110042677.76304","3646691164.67272","3096406043.62989","4112024518.76387","3640942198.33852","2344242572.76791","2153111843.93923","2559612879.07382","2221955248.57439","2568008224.96678","2509947891.23286","2818946159.9711","3756615490.85368","4022689462.86334","5494093942.81119","3291077565.54168","3191026266.98141","1919700276.48247","2893149296.55359","2890247916.21515","2467105881.81818","6102898550.72464","2445000000","2320242500.53146","2328579315.01287","2458973098.9895","2581935734.36194","3065267955.75627","3615482772.90093","4475833307.43752","4414994681.80351","4573212700.35304","5427114121.36254","5998025247.9083","6313504571.02948","6675592232.68644","7025827193.52905","7031495330.93076",
"Congo, Rep.","COG","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","31089329.9112664","31081090.4407712","32979069.0500085","36089934.3038891","39199402.8585073","37949749.2330523","42331757.5026975","47154291.7850256","49280048.0345451","46930193.2819875","49203493.6588984","55201175.1711711","67452922.4083555","85244154.6948589","88490182.6334714","111052577.619484","101694704.899173","118039877.066277","140922553.338656","171585736.49882","199262109.944169","157140439.9426","169808089.595647","159027554.993338","151731064.407576","160929602.484082","223571037.066704","274289422.030053","306813954.980934","309082872.321129","359943717.791432","308393723.383056","338129098.621125","215855742.925353","182491251.950879","221176696.692854","228324592.140736","212277713.838483","213576779.376311","196686975.361694","170792208.065292","162065157.559937","189099327.650023","219373596.331592","256111854.817704","276604405.081559","306182886.231734","363263217.898674","436050158.182585","432274967.528706","459949930.03915","488035252.161577","536965012.826939","614447708.889968","685377276.174873","619546666.790656","683789278.029896",
"Colombia","COL","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","1697114285.71429","1553844444.44444","1622698477.25534","1672686091.69086","1762875468.34318","1805879355.0276","1839284012.18062","2092451078.58067","2489086489.30709","3016073395.05865","3128801228.67998","3624960368.92924","4876897390.018","5360020462.9748","5997654430.37677","6466349255.36663","7003938395.13151","7312399938.832","7247858478.90182","6659458923.30201","5928802761.82492","6106872822.51489","6570379136.27282","6567825404.20552","6349026195.95485","6538637359.1367","7020810362.53061","7628869283.92883","7566146249.18184","12117885666.404","12967731446.4746","12406198519.1657","13446000138.1142","13029806346.9344","11204865570.0111","8296298964.5098","8171490243.19369","8334136727.02798","7886065184.10171","9261772764.2483","11323083742.9059","11972609495.2293","14765010380.1593","16752457537.8512","16046289969.6","18661944234.2277","20951881608.5041","21398568498.0415","21270501218.0907","21419925556.2921","17613821227.6106","18410530267.9982",
"Comoros","COM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","42006305.442408","39079361.7614013","35851718.5605144","38998820.4044058","37225972.5874408","41350294.885447","60782031.6312593","74593889.2105386","81888040.0153502","81261897.2833079","103565492.86075","97885712.5639612","105172247.039551","103082989.770455","69877722.9905562","94826570.6727614","94252723.7658343","86735012.0651856","88159620.7375692","91146199.8992582","79288522.1893976","89999767.1792603","101388564.211673","130492276.104294","151264292.157416","156806865.902615","166393059.297576","188827217.559702","222665139.416193","223259226.08551","209937597.25191","227400524.10315","210467346.834841","222077264.687197","223634200.836328","189978929.293303","",
"Cabo Verde","CPV","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","26401086.2503703","21997814.9572746","17691518.5793222","16695830.9734982","15652826.0006433","17890347.9909245","25988186.3973877","41513584.3390951","46773905.0195997","43355735.7770964","44163792.4756502","42834459.7244006","42124281.8077568","49710796.1256792","52282015.1176564","66644751.6687703","62488769.4254251","57306288.8623989","57134851.9733491","80825602.4038183","69408163.45287","64273546.2290165","64280013.4166783","82566034.8198111","91169855.9582738","87489478.4386655","92162268.3323341","138905341.152436","152178942.194651","152152167.312739","141474967.210673","153974284.983101","154376052.172859","160403194.281468","157487931.624729","140204735.080624","139751084.333538",
"Costa Rica","CRI","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","132125667.547859","126242860.968833","123757552.518007","125231199.530834","133306281.108555","139471698.113208","150052830.188679","162279245.283019","180135849.056604","197615094.339623","221781132.075472","220003622.204111","248816880.180859","309261599.566709","323631778.058008","398809801.633606","491586931.155192","672415402.567095","719218203.033839","746627771.295216","860221703.61727","603975500.039057","638484549.559304","488136430.445172","540044499.884355","506536077.227723","643003000","704031575.593436","711983565.114131","770432982.369621","821065907.799869","859563015.600751","1019133676.26646","1133483667.98737","1291968316.64509","1477212046.98547","1413380674.97954","1577215391.22958","1726812084.45118","1583671940.63288","1388583990.39554","1338729285.12786","1397221666.38875","1526824515.82576","1647558132.84349","1728289004.27743","1914686981.34839","2127999753.78297","2149025972.59212","2167458845.29242","2454951381.74145","2467497484.29887","2513884796.12807","2508914511.92836","2613615843.96709","2692876845.65679","2899636512.98217",
"Caribbean small states","CSS","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","994146660.748428","1011657651.39469","1079748992.76287","1075052988.43642","1142834706.31194","1333270682.66768","1405864722.86966","1467554668.20601","1513325284.75145","1488706614.91359","1454173352.96108","1418599210.22393","1468720917.90707","1420145093.96498","1410652310.18483","1499244813.59511","1899121754.8331","1902362858.83662","2131275472.37693","2153157522.39823","2232294476.74864","2407480732.56996","2587606890.92408","2656989959.47695","2688962204.76309","2832458850.84679","2530331463.1409",
"Cuba","CUB","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","690069500","837990300","985891920.251836","1210834258.14234","1383838658.53659","1578009756.09756","1669568574.90865","1721541566.26506","2167218571.42857","2385260410.9589","2392528194.44444","2434116626.50602","2550530470.58824","2726304540.16298","2969287307.91121","2565495468.93766","3005094072.4742","3185737250.41333","3516361081.7942","3437648468.53774","3735522207.44681","3106670260.67968","2744525540.54054","2140804189.18919","2247363108.10811","2094573981.87157","1784600000","1823000000","1574400000","1737100000","2017700000","2021200000","1997200000","2062600000","2091400000","1860828656.8","1795900000","2290300000","2321000000","2440000000","2325000000","2487000000","2816000000","3028000000","3176000000","3342200000","",
"Curacao","CUW","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8107100.42840171","","","","","","","","","","",
"Cyprus","CYP","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","77013834.6535758","91615369.0800768","97093422.7915015","105253091.233151","131981796.407186","206562189.054726","193260251.046025","200144389.642417","170670077.864294","203737487.537388","182010364.683301","226462033.898305","275332521.315469","306990840.652447","316242958.579882","383505505.761844","357253030.30303","395629204.693611","369895053.003534","376299166.666667","469340232.858991","453199498.117942","376168757.126568","448755656.108597","413807982.740022","371442035.815269","408014571.948998","440096153.846154","488788221.970555","537250000","512249720.184057","464433571.697403","487270736.381057","582832869.488795","515976660.183384","537880794.701987","599805393.383375","495438776.821277","484466277.217207","425766219.981425","391482754.796496","398103999.361142",
"Czech Republic","CZE","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1698255760.98515","1996576557.23467","2370308967.59608","2425401175.8985","2049396503.3156","2260170006.07165","2023795748.81687","1920197950.53828","2030197945.61425","2099387267.62904","2352937005.9201","2747453287.57422","3013265212.41871","3222795588.52166","3714896741.35323","4557249717.36851","3384829250.38032","3153011401.56821","4895592674.39286","4872736559.82633","5033268468.4071","5141274238.22715","4198140149.39784","4262657742.28635",
"Germany","DEU","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19792575132.5869","20492172824.0451","18953034425.6477","20467638905.6285","24532550839.3613","24849233168.7029","21809158583.3521","20896965655.2184","20083102493.0748","18586696148.8852","20273825503.3557","17795031055.9006","19620767494.3567","25599702011.4229","19646810098.2465","21190565801.0287","25550232685.464","30196279478.5411","22572936926.9241","22117888419.7412","27756800134.3167","24910907612.2489","31872412338.0174","27113130730.2148","19243417675.8097","19838830865.6351",
"Djibouti","DJI","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11518054.1410413","12086360.0812509","12884239.9041194","13838544.6852088","14605477.1242566","15715644.1838612","14106380.2251844","15091069.7103888","15417423.9397708","15878821.2985522","16357099.0485086","17060454.3075945","17881398.3716049","18534669.5100748","19466467.102931","20976699.4333815","22280428.3117921","24044429.1895724","28809200.9385498","","","","","","","","","",
"Dominica","DMA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","11814814.8148148","15348148.1481481","12888888.8888889","16333333.3333333","17962962.962963","18444444.4444444","19444444.4444444","21037037.037037","23111111.1111111","28370370.3703704","31281481.4814815","33640740.7407407","29977777.7777778","34255555.5555555","35892592.5925926","36155555.5555556","36300000","39755555.5555555","35018518.5185185","39625925.9259259","39844444.4444444","40840740.7407407","42266666.6666667","39698592.5925926","38428222.2222222","36119222.2222222","37894962.962963","41118222.2222222","41851851.8518519","40980518.5185185","44021518.5185185","52990666.6666667","61385370.3703704","56623629.6296296","62633703.7037037","58412222.2222222","69563148.1481481","70275222.2222222","67184000","70453913.3333333",
"Denmark","DNK","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","786266666.666667","869881367.572008","1111910552.14194","1621456318.70403","1761472706.6892","1786571995.40566","1915467328.37055","2321761727.07889","2842454575.12784","2795856301.08344","2898028708.81314","2679057753.32004","2810714800.05761","2444723892.83762","2750420022.01495","2643822430.25933","3415029044.61748","3776442553.68917","3653717596.37525","3935733632.45876","4544646608.27974","4218088016.88423","4269147297.09581","3855087216.02739","4061723736.75439","5276131657.86092","5239967578.94011","4576425164.66046","3795815425.02388","3454316103.32273","3532431864.01257","3855313115.77834","3181754848.18929","3513062222.01983","4078549848.9426","3029898781.03687","3296226542.00579","3751308852.43493","3031129244.22824","2677908560.12983","3870147535.37248","4513745959.64468","5413402231.82509","4473932609.87396","4826042025.49087","3215859039.44976","3616461513.93721",
